	round	batch	sent_id	sentence	disagree	neutral	agree	label
834	0	0	t834	It works using an adenovirus-a virus best known for causing the common cold-as a vehicle to transport the coronavirus genetics into the body.	0.005251632747906882	0.027268530276520014	0.967479836975573	agree
835	0	0	t835	Anyone who has ever had a severe allergic reaction to any ingredient in a COVID-19 vaccine should not get that vaccine.	0.12603861080164475	0.033301223703973384	0.8406601654943819	agree
836	0	0	t836	The vaccines more than 80 per cent effective at preventing hospital admission for up to four weeks after the first dose.	0.0040722827220949585	0.012996834087846848	0.9829308831900582	agree
837	0	0	t837	I believe once a vaccine is widely available that the social distancing side of the equation will become less important although I 'm not sure I see us getting back to pre-Covid levels of crowding on public transport for a while.	0.0014910455485699968	0.0008692175438707297	0.9976397369075592	agree
838	0	0	t838	While vaccines prevent the vast majority of people from falling ill and dying from coronavirus, they 'are not good enough' to see all curbs lifted 'without a big epidemic'.	0.00409083552232749	0.013901888068247775	0.9820072764094246	agree
839	0	0	t839	This recommendation has been made following a report from the Norwegian Medicines Agency of four new reports of serious blood clotting events in adults after vaccination with Covid-19 vaccine AstraZeneca.	0.28545603633877253	0.008632809534174814	0.7059111541270526	agree
840	0	0	t840	Whether Covid-19 vaccines cause any serious side-effects once the shots are cleared for widespread use.	0.12755708622536552	0.03165461700829424	0.8407882967663401	agree
841	0	0	t841	He believed in vaccines and hoped the trial succeeded in creating a usable vaccine this year, despite the setback making him nervous	0.00524475322337135	0.02456300984866271	0.970192236927966	agree
842	0	0	t842	The neutralising immune response created by our molecular clamp vaccine in animal models was better than the average level of antibodies found in patients who have recovered from COVID-19,' Dr Chappell said.	0.0020987772134639865	0.0021890259726657555	0.9957121968138704	agree
843	0	0	t843	Some seniors didn't think they were at risk of contracting COVID-19, and others feared possible side effects of the vaccine would be worse than symptoms of the disease.	0.010589614448860809	0.016859095647923594	0.9725512899032156	agree
844	0	0	t844	The only way to survive the Coronavirus crisis is to rush the development of a vaccine and then inject every human being on the planet.	0.004040502675956386	0.0011286894254135757	0.99483080789863	agree
845	0	0	t845	A Mississippi man who experienced a blood clot after receiving the Johnson & Johnson COVID-19 vaccine, has been left paralyzed on one side and unable to talk.	0.3721117310458311	0.0044776619998613786	0.6234106069543075	agree
846	0	0	t846	Denmark suspends AstraZeneca's COVID-19 vaccine following reports of blood clots.	0.36621521749721514	0.00437379742148026	0.6294109850813046	agree
847	0	0	t847	An analysis of its safety data covering reported cases from over 17 million vaccine doses given had shown no evidence of an increased risk of pulmonary embolism, deep vein thrombosis or thrombocytopenia-having low levels of platelets.	0.0013954021033216791	0.0008882110649451546	0.9977163868317331	agree
848	0	0	t848	Several member states have paused rollouts of the AstraZeneca vaccine after a tiny number of inoculated people, predominantly women under 55, suffered deadly brain clots.	0.28680813628147445	0.008774358212815315	0.7044175055057103	agree
849	0	0	t849	But it's taken on more meaning since her eldest granddaughter died last month at age 42 from COVID-19.	0.01104330910962602	0.017700412646105456	0.9712562782442686	agree
850	0	0	t850	Moderna's coronavirus vaccine is effective in 12-to 17-year-olds.	0.0014002406825508002	0.0009028595508454774	0.9976968997666037	agree
851	0	0	t851	Previously received the first dose of the Pfizer/BioNTech COVID19 vaccine, which has been made available to members of Congress and other government officials.	0.010413138222742669	0.01767181332308137	0.971915048454176	agree
852	0	0	t852	South Asian people to reject the Covid vaccine over false claims that the jabs contain alcohol or meat and can alter patients DNA.	0.13291487725524928	0.03154694016159166	0.8355381825831592	agree
853	0	0	t853	"It ""currently remains of the view that the benefits of the AstraZeneca vaccine in preventing COVID-19, with its associated risk of hospitalisation and death, outweigh the risks of side effects""(emphasis theirs)."	0.0041392134866181035	0.0012286321485468997	0.994632154364835	agree
854	0	0	t854	The U.S. had administered 2,127,143 first doses of COVID-19 vaccines in the country as of Monday morning and had distributed 11,445,175 doses.	0.010991066996979054	0.01752006431119997	0.9714888686918209	agree
855	0	0	t855	One solution is to shift coronavirus claims to vaccine court, formally known as the National Vaccine Injury Compensation Program, but that court itself is trying to work through a backlog of its own cases, with its eight judges currently taking more than five years to resolve claims .  	0.020163912979024357	0.11201430620484928	0.8678217808161264	agree
856	0	0	t856	AstraZeneca's COVID-19 vaccine triggers the rash.	0.12705514830376596	0.032869000407117786	0.8400758512891161	agree
857	0	0	t857	Is false information about COVID-19 vaccines on the social media sites.	0.13323714472089423	0.0317281761062423	0.8350346791728634	agree
858	0	0	t858	Its vaccine trials suggest a promising immune response in older adultsâ the group at highest risk of COVID-19.	0.004048392357627449	0.0012707335352937232	0.9946808741070787	agree
859	0	0	t859	The coronavirus is not dangerous but the vaccine is.	0.3736708444287856	0.004426355300622941	0.6219028002705915	agree
860	0	0	t860	The Phase 1 data demonstrate that NVX-CoV2373 with our Matrix-M adjuvant is a well tolerated COVID-19 vaccine with a robust immunogenicity profile.	0.004062464969028594	0.013108567398341361	0.9828289676326302	agree
861	0	0	t861	Itts vaccine had a 66 percent efficacy in fighting moderate to severe cases of COVID resulting from multiple strains of the virus after an international trial that involved more than 40,000 people.	0.001468306901342803	0.0008737895001868198	0.9976579035984704	agree
862	0	0	t862	The vaccine being given to tens of thousands of volunteers living in areas where Covid-19 is spreading-independent scientists.	0.00406605902992838	0.013202494243851831	0.9827314467262197	agree
863	0	0	t863	Their coronavirus vaccine candidate was found to have as much as a 90% efficacy rate in preventing infections without serious side effects in a late-stage trial.	0.0014191894570888617	0.0008854720053638781	0.9976953385375472	agree
864	0	0	t864	Marines don't want to get the COVID vaccine.	0.36552691655109715	0.0043684230731075024	0.6301046603757953	agree
865	0	0	t865	Employers can mandate COVID-19 vaccines with certain conditions.           	0.010046087314119281	0.017273264956295036	0.9726806477295857	agree
866	0	0	t866	New research suggests that COVID-19 vaccines are effective in preventing COVID-19 in the real world.	0.0021034674298174047	0.002231318455386881	0.9956652141147958	agree
867	0	0	t867	His vaccine effort was so vital that âthe fate of 50 million people will rely on us getting this done.	0.004024581766220724	0.0011887301287729724	0.9947866881050063	agree
868	0	0	t868	China supports a proposal by the World Trade Organization for a waiver on intellectual property related to COVID-19 vaccines.	0.010258597182174652	0.017532742337754675	0.9722086604800707	agree
869	0	0	t869	Such breakneck revenue growth rates moving forward, especially if COVID-19 vaccine efforts produce meaningful vaccination in the coming months, which would allow consumers to once again return to a more normal dining routine.	0.010712349892856238	0.01652753038850687	0.972760119718637	agree
870	0	0	t870	The strong data from the vaccine which is developed using messenger RNA (mRNA) technology could actually mean a lot more for Moderna, another Covid-19 vaccine player, whose entire drug pipeline is based on mRNA technology.	0.0051553904978777175	0.026316312387907468	0.9685282971142148	agree
871	0	0	t871	They should be ready to distribute a coronavirus vaccine by Nov. 1.	0.010800341488647305	0.017626024692316455	0.9715736338190363	agree
872	0	0	t872	The molecule used in both authorized vaccines, to a teacher that shows the body how to make the antibodies that fight off Covid can help convey complex information in a familiar way.	0.010653568346867098	0.017960621526773895	0.971385810126359	agree
873	0	0	t873	Either of the currently authorized mRNA COVID-19 vaccines can be used when indicated.	0.00424663408698211	0.0013227123632601312	0.9944306535497578	agree
874	0	0	t874	DATA ON VARIANTS AND VACCINES TELLS USâ Results from early trials suggest the Pfizer and Moderna Covid-19 vaccines are less effective against the variant first found in South Africa, backing up similar findings from Moderna last month.	0.1284442996533897	0.03251174747334839	0.8390439528732621	agree
875	0	0	t875	Babies born to women who had received the vaccine had strikingly higher levels of COVID-fighting antibodies than babies born to women who had previously had COVID-19.	0.0013945315266998542	0.0008554831764714625	0.9977499852968288	agree
876	0	0	t876	Moderna struck a deal with the Vaccine Alliance, Gavi, to supply up to 500 million doses of its COVID-19 vaccine to Covax, the WHO-backed program that aims to deliver vaccines to low-and middle-income countries.	0.010232810428831262	0.016705686594076924	0.9730615029770918	agree
877	0	0	t877	They are reluctant to receive the COVID-19 vaccine, despite the facilities accounting for 110,000 deaths during the pandemic.	0.1280908006608148	0.03138847091703081	0.8405207284221544	agree
878	0	0	t878	Obama taking it would make then less likely to get vaccinated.	0.019721564038132997	0.10970063047640874	0.8705778054854582	agree
879	0	0	t879	Before it decides to roll out any COVID-19 vaccines, its scientific advisers will publicly debate whether there's enough evidence behind each candidate.	0.010520254541013371	0.017368201017426498	0.9721115444415601	agree
880	0	0	t880	Companies demanding employees have a Covid vaccine before they are allowed to work might not be breaking the law with the demand.	0.010455453316814352	0.01774967787206756	0.9717948688111181	agree
881	0	0	t881	Anti-COVID vaccine sentiment is the result of 'a massive assault on trust in government, in science and in public-health authorities.	0.06516824006210767	0.003125024474656856	0.9317067354632355	agree
882	0	0	t882	It considers the benefits of the AstraZeneca Covid vaccine outweigh its risks and recommends that vaccinations continue.	0.0019729414028432394	0.002215484177617388	0.9958115744195394	agree
883	0	0	t883	A person is extremely vulnerable and eligible for the Covid-19 vaccine with a specific form.	0.010826496138864427	0.017440725500152722	0.9717327783609829	agree
884	0	0	t884	Pfizer sold $7.8B in COVID vaccines in 2Q.	0.010695205720396759	0.01744639921812477	0.9718583950614784	agree
885	0	0	t885	No one believes BCG will be more effective than a specific vaccine for COVID-19.	0.01043036587087275	0.017590229768343617	0.9719794043607837	agree
886	0	0	t886	The vaccine was about 90 % effective overall and preliminary data showed it was safe.	0.0014375065160646952	0.0008841481659929935	0.9976783453179423	agree
887	0	0	t887	The occurrence of severe side effects from any upcoming approved 2019-nCoR coronavirus vaccine were the same as flu shots.	0.001404845631073952	0.000824824944669286	0.9977703294242567	agree
888	0	0	t888	Understanding the cause is of highest importance for the next generation vaccines, because the novel coronavirus will stay with us and vaccination will likely become seasonal.	0.009956562511955366	0.016386945589941155	0.9736564918981035	agree
889	0	0	t889	Mild side-effects should not put people off getting the vaccines, which have shown to be immensely effective at preventing Covid illness and saving lives.	0.0020770673559723702	0.0022166394119866113	0.9957062932320411	agree
890	0	0	t890	Americans will soon be able to walk into a CVS or Walgreens to get their COVID vaccine, in an encouraging sign for the nation.	0.003966260313376508	0.001238322289590937	0.9947954173970326	agree
891	0	0	t891	One empowered woman received the COVID-19 vaccine in order to virtue signal on social media for clicks and praise from other cultists.	0.0691602537141151	0.003219749043447055	0.9276199972424379	agree
892	0	0	t892	95 of 30,000 volunteers in its ongoing trial got covid-19: 90 on placebo versus 5 receiving the vaccine  leading both companies to claim around 95% efficacy.	0.004180646949798492	0.012954924933611207	0.9828644281165904	agree
893	0	0	t893	It is expected that some participants will become unwell and every case must be carefully evaluated to ensure careful assessment of safety.	0.1255956024448138	0.03211251990167374	0.8422918776535124	agree
894	0	0	t894	The COVID-19 vaccine is not reason enough to have schools fully open.	0.13008559315775964	0.03183488034816699	0.8380795264940734	agree
895	0	0	t895	Pfizer is more effective than what Israel's data shows, and that two doses of Pfizer's or AstraZeneca's COVID-19 vaccine are very effective against the delta variant -about 88% (Pfizer) and 60% (AstraZeneca).	0.00415112858014975	0.013785193044712376	0.9820636783751379	agree
896	0	0	t896	But the outcome reported here is clear and the scientific principle of vaccination is demonstrated, which means another vaccine can now join the fight to reduce the incidence of COVID-19.	0.0020082427419576407	0.0023132850580352706	0.995678472200007	agree
897	0	0	t897	COVID-19 vaccines in human trials A COVID-19 vaccine developed by German biotech firm BioNTech and U.S. pharmaceutical giant Pfizer has shown potential and was found to be well tolerated in early-stage human trials.	0.005299161310287466	0.025912339302319565	0.968788499387393	agree
898	0	0	t898	Two doses of either Pfizer or AstraZeneca's Covid vaccine offer the same protection against the illness as getting infected and recovering.	0.0038509110052372167	0.0012629397737105093	0.9948861492210522	agree
899	0	0	t899	The new coronavirus vaccines will be approved any day now.	0.010432357706630107	0.017030765587262096	0.9725368767061079	agree
900	0	0	t900	The vaccine would be safe and 18% said it would be effective.	0.003964521174297026	0.012749993343893363	0.9832854854818096	agree
901	0	0	t901	He won't get the vaccine because he previously tested positive for COVID-19 antibodies.	0.019936420273011426	0.11058065494076101	0.8694829247862276	agree
902	0	0	t902	Whether the vaccine can prevent coronavirus infection.	0.1339352954342336	0.03305011463890962	0.8330145899268568	agree
903	0	0	t903	The vaccines the boosters are based on are safe and that they protect against coronavirus.	0.0040366320335624515	0.001214674416949147	0.9947486935494884	agree
904	0	0	t904	The COVID-19 vaccines unsafe for use in humans.	0.2866526648461886	0.008730160906857203	0.7046171742469541	agree
905	0	0	t905	He would feel comfortable getting an approved COVID-19 vaccine.	0.010174564717483231	0.016285754548458282	0.9735396807340585	agree
906	0	0	t906	People who 've had COVID-19 can, if they so choose, skip the vaccine for now while supplies are limited if they'd like to let others get ahead in line.	0.010675592300778379	0.01699716894847987	0.9723272387507418	agree
907	0	0	t907	Trump knows he was massively lied to by Fauci, the CDC and all his medical advisors on Covid-19 the need for vaccines.	0.37236242136855874	0.004275322086066625	0.6233622565453747	agree
908	0	0	t908	It is important to educate Americans about a vaccine's side effects or it may deter people from getting a second dose as needed.	0.002017328625871781	0.0021573994013346152	0.9958252719727937	agree
909	0	0	t909	The level of Covid deaths, vaccine rollout, new variants and pressure on hospital beds were the main determinants.	0.011014262628525883	0.017960397243641228	0.9710253401278328	agree
910	0	0	t910	US health officials closely tracking possible side effects of the first authorized COVID-19 vaccine.	0.010879236357606315	0.017737127913025136	0.9713836357293686	agree
911	0	0	t911	If misleading language was used to describe COVID-19 death data, then one may reasonably question whether public health officials and influential collaborators in the pharmaceutical industry would be misleading when describing future COVID-19 vaccine safety and efficacy data.	0.12745656445882173	0.03268060649411622	0.839862829047062	agree
912	0	0	t912	Whether or not to get the experimental COVID-19 vaccine.	0.13002805983856963	0.030994466720176105	0.8389774734412542	agree
913	0	0	t913	We have not blocked the export of a single Covid-19 vaccine or vaccine component.	0.010732176476449824	0.016742668592365652	0.9725251549311845	agree
914	0	0	t914	It is morally acceptable to receive COVID-19 vaccines produced using cell lines from aborted fetuses in their research and production process when no alternative is available.	0.0038780597082840305	0.001223704786362142	0.9948982355053538	agree
915	0	0	t915	Everybody has suspicions about the new coronavirus vaccine.	0.37589641430309845	0.004580401705806582	0.6195231839910951	agree
916	0	0	t916	Hey, I'm a doctor, I got the vaccine, here are the side effects that are expected, here's why we expect it, she said.	0.0014193330326097767	0.0008723226360932492	0.997708344331297	agree
917	0	0	t917	More than two-thirds of Americans aged 75 and older have received at least one dose of a coronavirus vaccine from Pfizer or Moderna, Centers for Disease Control (CDC).	0.005560996943257174	0.026634721164877428	0.9678042818918654	agree
918	0	0	t918	Vaccines can take weeks to build immunity, and that people must still be careful to follow coronavirus rules after having the jab.	0.010724038462976536	0.016952422697694834	0.9723235388393285	agree
919	0	0	t919	Black Americans are less inclined to take the COVID-19 vaccine compared to whites or Latinos.	0.13080611363186495	0.0328745871290279	0.8363192992391071	agree
920	0	0	t920	More than 75 percent of eligible Canadians had one shot of a Covid vaccine and more than 21 percent were fully vaccinated.	0.010622733401454766	0.017348134966841545	0.9720291316317038	agree
921	0	0	t921	In the middle of the worst pandemic in 100 years, the intellectual-property waiver for COVID-19 vaccines is a necessary political commitment to address inequities in access at the scale and speed we need.	0.07031110837940022	0.003292829274293327	0.9263960623463064	agree
922	0	0	t922	You can't receive a COVID-19 vaccine anywhere other than a pharmacy or medical facility.	0.010320527438629795	0.017053361524209082	0.9726261110371612	agree
923	0	0	t923	Every adult in the country will be offered at least one dose of a Covid vaccine by the end of July.	0.010638791620825	0.016975185661945662	0.9723860227172293	agree
924	0	0	t924	Biden, Harris and Trump should get COVID vaccine ASAP.	0.003982529299704012	0.0012056741969187193	0.9948117965033774	agree
925	0	0	t925	Late-stage trials show its COVID-19 vaccine is highly effective, buoying the prospects of a relatively cheap, easy-to-store product that may become the vaccine of choice for the developing world.	0.0037522734098709184	0.0011613001966528467	0.9950864263934762	agree
926	0	0	t926	Documents relating to their COVID-19 vaccine wereâ unlawfully accessedâ after a cyberattack on Europe's medicines regulator.	0.12679850533112688	0.032357547869859796	0.8408439467990132	agree
927	0	0	t927	Its vaccine appears effective against COVID-19 in a large study, including against.	0.005482860742797713	0.026402659033058645	0.9681144802241437	agree
928	0	0	t928	The best measure to counter emerging COVID-19 strains is to make a version of the [coronavirus] vaccine, which actually addresses the particular variant in question.	0.010596652379629031	0.017095653299153656	0.9723076943212172	agree
929	0	0	t929	The currently authorized mRNA COVID-19 vaccines are unlikely to pose specific risks to pregnant people, though the actual risks of mRNA vaccines to the pregnant person and her fetus are unknown because these vaccines have not been studied in pregnant women.	0.06365918860227741	0.0029302312279244403	0.9334105801697982	agree
930	0	0	t930	Shipments of the coronavirus vaccine to Europe will resume.          	0.010608274390973546	0.016942468628798026	0.9724492569802284	agree
931	0	0	t931	It takes all reports of adverse events related to vaccines seriously, and, along with CDC is actively engaged in safety surveillance of the COVID-19 vaccines that are being administered under emergency use authorizations.	0.010563140284824865	0.017590857811884363	0.9718460019032907	agree
932	0	0	t932	[Chinese coronavirus] vaccines being used around the world, particularly in the West, are made with newer technologies that instead target the spike protein that coats the surface of the coronavirus.	0.0100552140865509	0.016437481678590188	0.9735073042348589	agree
933	0	0	t933	Some people are experiencing an angry  ooking skin condition after their first dose of the COVID vaccinewith arms turning red, sore, itchy and swollen a week or more after the shot.	0.36788587267217177	0.004369218346133497	0.6277449089816949	agree
934	0	0	t934	It has found a coronavirus vaccine that is safe and effective.	0.0014209986311769316	0.0008581257260304108	0.9977208756427927	agree
935	0	0	t935	The administration had met his target goal of getting 200 million coronavirus vaccine shots in arms within his first 100 days in office.	0.010212074164629605	0.017034011011999244	0.9727539148233711	agree
936	0	0	t936	They would get the COVID-19 vaccine publicly to boost confidence. 	0.010948723723047378	0.017280048879196305	0.9717712273977563	agree
937	0	0	t937	A majority of bookings has come from customers aged 55 and over, with many saying they were looking to get away after having the Covid-19 vaccine.	0.009969744184489295	0.016694474372408667	0.9733357814431021	agree
938	0	0	t938	Google will be using VaccineFinder data to serve up a list of local Covid-19 vaccination sites and logistical information.	0.010511374008293679	0.0174711297109314	0.9720174962807748	agree
939	0	0	t939	Why US public is being 'put at risk of severe allergic reactions to shoddily-tested vaccines' Kerry Kennedy Meltzer, 29 , hit out at her uncle Robert F. Kennedy Jr. , 66 , calling his views on the COVID-19 vaccine dangerously wrong.	0.010214053961102794	0.016881893027294786	0.9729040530116023	agree
940	0	0	t940	Covid was a major risk to them personally before having the vaccine.	0.010507826581844848	0.017227433262816748	0.9722647401553385	agree
941	0	0	t941	Only half of Americans say they would get a COVID-19 vaccine.	0.005213543112760007	0.026180035613704123	0.9686064212735359	agree
942	0	0	t942	The Pfizer vaccine can prevent 95 per cent of people from getting Covid-19, including 94 per cent in older age groups.	0.001372539742392665	0.0009035268362232918	0.997723933421384	agree
943	0	0	t943	Getting COVID creates far higher risk of rare blood clots than vaccines.	0.0019766879656033837	0.0021713818518409463	0.9958519301825557	agree
944	0	0	t944	Human trials showed people given a third shot after getting Moderna's two-dose vaccine had an increased immune response to the coronavirus strains first identified in South Africa and Brazil.	0.010098892103910115	0.01677231866228447	0.9731287892338054	agree
945	0	0	t945	Coronavirus vaccine taken by tablet instead of injection is about to go into human trials and scientist in charge.	0.011090324970761485	0.017069713548132793	0.9718399614811056	agree
946	0	0	t946	Marvin was in the ICU days after taking a COVID-19 vaccine.	0.3811706764115267	0.004665115749111502	0.6141642078393619	agree
947	0	0	t947	ALL of these COVID DEATHS occurred AFTER the patients received one or more of the vaccines.	0.3698096984264877	0.004538466320954344	0.6256518352525579	agree
948	0	0	t948	Vaccine passports are necessary to fight against the coronavirus pandemic, according to a recent poll released by USA RX. When asked if they support the idea of having vaccine passports, 60.6% said yes, 28% opposed and 11.4% were neutral.	0.005494504044485224	0.028108666054932775	0.9663968299005821	agree
949	0	0	t949	Trump had a track record of suppressing expert opinion about the coronavirus pandemic and worried that might happen again in the case of a prospective vaccine.        	0.005160236955737159	0.02483258952191812	0.9700071735223447	agree
950	0	0	t950	Coronavirus vaccines have terrible safety recordâ historically. 	0.37210017578069815	0.004803036092285234	0.6230967881270165	agree
951	0	0	t951	If they would be willing to get the COVID-19 vaccine when it is available.	0.010327022576653263	0.01665728589798347	0.9730156915253633	agree
952	0	0	t952	Fellow COVID-19 vaccine maker Janssen, part of Johnson and Johnson, is now looking into testing on newborn babies and even pregnant women.	0.010793719381808725	0.017910860987510057	0.9712954196306811	agree
953	0	0	t953	Covid vaccine developers are particularly interested in recruiting clinical trial participants who are considered to be most vulnerable to Covid-19.	0.010346698133911142	0.01688048732023898	0.97277281454585	agree
954	0	0	t954	She had received her Covid vaccine.	0.01075626349878158	0.017150415502543367	0.9720933209986751	agree
955	0	0	t955	Yes, people over 12 should be getting the Coronavirus vaccine.	0.004233152149805669	0.001227891416977666	0.9945389564332167	agree
956	0	0	t956	He is keen for a second dose of Oxford University's vaccine, ChAdOx1 nCov-19 (above).	0.00405753665065349	0.0012621641293146491	0.994680299220032	agree
957	0	0	t957	Its COVID-19 vaccine provided strong protection among adults of all ages in a long-anticipated U.S. study, a finding that some experts hoped would help rebuild public confidence in the shot around the world and move it a step closer to clearance in the U.S.  	0.001340603516149202	0.0008723678818316234	0.9977870286020192	agree
958	0	0	t958	While reports of positive data from potential coronavirus treatments have helped propel the market higher in recent months, investors are far too optimistic about a vaccine and stocks shouldn't be rallying so much on each bit of news.	0.01027501106927823	0.016651662721395805	0.973073326209326	agree
959	0	0	t959	COVID-19 vaccine is highly effective for kids as young as 12.    	0.001417178782579654	0.0008607136437330218	0.9977221075736873	agree
960	0	0	t960	Only 51 percent of Americans are willing to get a COVID-19 vaccine when it becomes available.	0.12503319774633465	0.03172436592959057	0.8432424363240747	agree
961	0	0	t961	The vaccine efficacy for the prevention of COVID-19 was 82 percent after the first dose.	0.004053849277292893	0.013556299644009279	0.9823898510786978	agree
962	0	0	t962	Whether Johnson & Johnson's one-dose coronavirus vaccine should be authorized.	0.011168746394832832	0.01746734163847046	0.9713639119666967	agree
963	0	0	t963	Vaccine hesitancy among US adults fell by one-third during early months of 2021.	0.011014258716253274	0.01845787374248137	0.9705278675412654	agree
964	0	0	t964	A COVID-19 vaccine mandate might make more sense in certain environments that present high risk for virus transmission, such as a meatpacking plant, a crowded bar or a health-care facility, than it would in a workplace with few employees who can be safely spaced apart	0.002031951545791885	0.002138083162577204	0.9958299652916308	agree
965	0	0	t965	Russian intelligence agencies mounted an online disinformation campaign to undermine confidence in Pfizer and Moderna's COVID vaccines.	0.06472580212125667	0.0030717894582474926	0.9322024084204958	agree
966	0	0	t966	Those who have been vaccinated with the Pfizer-BioNTech vaccine are 8 times more likely to contract the new South African variant of COVID-19 than the unvaccinated.	0.37112296033883174	0.004318681515503205	0.6245583581456652	agree
967	0	0	t967	Getting COVID creates far higher risk of rare blood clots than vaccines.	0.00399856727642517	0.001286301037805099	0.9947151316857697	agree
968	0	0	t968	It's not possible for the vaccine alter human DNA to cause or worsen COVID-19 infections.	0.003998415259052127	0.0012313194439879068	0.9947702652969599	agree
969	0	0	t969	Doctors celebrate when they get side effects from the Covid-19 vaccine.	0.004073586114306266	0.001239337678312749	0.994687076207381	agree
970	0	0	t970	Platforms like Facebook were killing people by allowing disinformation about the coronavirus vaccine to spread online.	0.06304172663530729	0.003231410405513886	0.9337268629591788	agree
971	0	0	t971	The benefit of the J&J vaccine in preventing COVID-19 hospitalizations and deaths outweighs the very rare risk of vaccine-induced clots.	0.0019891547902290405	0.0022747581035389352	0.995736087106232	agree
972	0	0	t972	A coronavirus vaccine will help mend the economy.          	0.004037622199810008	0.0012454347257748544	0.994716943074415	agree
973	0	0	t973	Besides a vaccine, the U.S. is also working on developing other medicinal therapies to combat coronavirus symptoms that could take a few months to disseminate.	0.009812845542529938	0.017167133340619603	0.9730200211168505	agree
974	0	0	t974	It is investigating the death of a Florida doctor who had received one dose of the company's COVID-19 vaccine.	0.03142104342764204	0.002406325945523316	0.9661726306268347	agree
975	0	0	t975	He would not get a coronavirus vaccine when available because he's not at risk.	0.12666782826162704	0.03134944262248426	0.8419827291158887	agree
976	0	0	t976	A second COVID vaccine shot after being accused of FAKING first injection by TV viewers who claimed the syringe plunger did not move. Hospital denied the vaccine was fake or staged but said they would ' look into it '. Nurse was vaccinated a second time to 'strengthen confidence' in the vaccine.	0.010399849115333053	0.016867875783189448	0.9727322751014775	agree
977	0	0	t977	You are uniquely positioned to prevent the spread of misinformation about coronavirus vaccines that poses a direct threat to the health and safety of millions of Americans in our states and that will prolong our road to recovery.	0.003921515978171209	0.0012323202176336154	0.9948461638041952	agree
978	0	0	t978	The harms of the vaccine will become so apparent that it'll kill such efforts before they become widespread.	0.06644121808000288	0.0032070606100321375	0.930351721309965	agree
979	0	0	t979	U.S. hospitalizations and deaths are nearly all among the unvaccinated.	0.0040720144129990045	0.001277685236836671	0.9946503003501642	agree
980	0	0	t980	The FDA has determined that the currently understood benefits of the Pfizer/BioNTech and Moderna Covid-19 vaccines outweigh the currently understood unknowns of the vaccines and the risks of getting Covid-19.	0.001973061284811447	0.0021214689039863884	0.9959054698112022	agree
981	0	0	t981	This is the first immunological study to evaluate the relationship between the MMR II vaccine and Covid-19.	0.005413054352502774	0.028206923616844917	0.9663800220306522	agree
982	0	0	t982	It is perfectly possible that over time the Covid vaccine will need to be adapted from year to year to deal with new strains.	0.004080846913422358	0.01321303472598799	0.9827061183605897	agree
983	0	0	t983	The protection offered by one dose of coronavirus vaccine takes two to three weeks to kick in.	0.010402795837674872	0.01737771337704351	0.9722194907852817	agree
984	0	0	t984	Oxford kept COVID-19 vaccine trial volunteers in dark about dosing error.	0.37340864334448776	0.004490969009483252	0.622100387646029	agree
985	0	0	t985	The two vaccines approved for COVID-19 contained tissue from aborted fetuses.	0.010570442087968552	0.01669741607801001	0.9727321418340215	agree
986	0	0	t986	Florida's 4.4million elderly will receive Covid vaccines before essential workers as he ignores CDC advice to inoculate the two groups in the same wave The CDC recommended essential workers should be vaccinated with the elderly.	0.003988028467993618	0.0012374207200720692	0.9947745508119343	agree
987	0	0	t987	The Pfizer/BioNTech vaccine is 89 per cent effective against preventing Covid-19 in the period from 15 to 21 days after the first dose.	0.004012200935659592	0.013634971766822936	0.9823528272975174	agree
988	0	0	t988	There is more evidence of the vaccine helping people in a dramatic way from the ravages of COVID-19.	0.001343221642672638	0.0008195220189323498	0.9978372563383949	agree
989	0	0	t989	Protection is not complete and we don't yet know how much these vaccines will reduce the risk of you passing Covid-19 on to others.	0.005005412111895697	0.025268331625770888	0.9697262562623334	agree
990	0	0	t990	European regulators to authorize COVID-19 vaccine for emergency use. 	0.011197804190368988	0.017368185368504273	0.9714340104411266	agree
991	0	0	t991	Russia is banking heavily on developing one of the first widely-accepted coronavirus vaccines.	0.010003474567716953	0.017156196551082806	0.9728403288812002	agree
992	0	0	t992	Race and ethnicity data missing for nearly half of coronavirus vaccine recipients.	0.13347453054962186	0.032493992780510586	0.8340314766698677	agree
993	0	0	t993	It's best to continue wearing masks and practice social distancing.	0.12343076168175943	0.032485771802187875	0.8440834665160528	agree
994	0	0	t994	It supports waiving patent and other intellectual property protections for Covid-19 vaccines in a bid to ramp up production of the shots around the globe, a victory for progressives who had pressured the administration and potentially a major blow for the pharmaceutical industry, which had lobbied heavily against the waiver.	0.01080884658838734	0.018005533984830104	0.9711856194267825	agree
995	0	0	t995	That 94 per cent protection 'is not 100 per cent' and that millions will still be at risk of Covid even with high vaccine coverage.	0.004088141308211255	0.013585512208380992	0.9823263464834077	agree
996	0	0	t996	Early results from its own Phase 3 trial suggested its inoculation candidate was 94.5 percent effective.	0.0041372315723758385	0.01329254186286665	0.9825702265647576	agree
997	0	0	t997	Warmer weather and fewer gatherings have helped cases decline by 132% in Britain - and may do the same in US .	0.004065470182362063	0.013822667966642749	0.9821118618509951	agree
998	0	0	t998	Vaccine hesitancy among US adults fell by one-third during early months of 2021 with number of uncertain black Americans reducing by HALF.	0.00414442159771975	0.014248495322501515	0.9816070830797787	agree
